,ID,Mesto,Okres,Druh,Stav,Ulica,Vytah,Ener_cert,Uzit_plocha,Latitude,Longitude,Cena,Rok_vystavby,Podlazie,Pocet_nadzem_podlazi,Lodzia,Balkon,Garazove_statie,Kurenie,Garaz
1044,nehnutelnosti.sk_4201155,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Gundulicova,,,58,48.1503226,17.1052628,274800,,,,,,,,
1045,nehnutelnosti.sk_4239860,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Ondreja Stefanka,Ano,B,66,48.112978589109,17.09903710937,189900,2018,3,12,,,,,
1046,nehnutelnosti.sk_4226053,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Novostavba,Tovarenska,,,50,48.1440705,17.122404,273000,,,,,,,,
1047,nehnutelnosti.sk_4122174,Bratislava III - Raca,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,,,,,48.2089564,17.1608573,103000,,,,,,,,
1048,nehnutelnosti.sk_4150634,Bratislava IV - Devinska Nova Ves,okres Bratislava,3 izbovy byt,Novostavba,Bystricka,Ano,,66,48.224999909983,16.98104202898,199000,2018,,,,Ano,,,
1049,nehnutelnosti.sk_4242061,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Novostavba,Nevadzova,Ano,,98,48.1523946,17.1586204,,,5,7,Ano,,,,
1050,nehnutelnosti.sk_4208095,Bratislava III - Raca,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Kadnarova,,,40,48.204400444703,17.146604073907,121500,,2,,,,,,
1051,nehnutelnosti.sk_3772343,Bratislava V - Jarovce,okres Bratislava,4 izbovy byt,Novostavba,Ovocna,,,110,48.0644695,17.1154053,334900,,2,4,13 m,5 m,,,
1052,nehnutelnosti.sk_4231212,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Povazanova,,,38,48.1839051,17.0372536,112900,,,,,,,,
1053,nehnutelnosti.sk_3756216,Bratislava V - Jarovce,okres Bratislava,4 izbovy byt,Novostavba,Ovocna,,,110,48.0644695,17.1154053,330900,,2,4,7 m,3 m,,,
1054,nehnutelnosti.sk_4242053,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Vietnamska,,,65,48.167227942487,17.171529281009,175000,,,,,,,,
1055,nehnutelnosti.sk_4173067,Bratislava III - Nove Mesto,okres Bratislava,Garsonka,Pôvodný stav,Osadna,,,20,48.163100625068,17.130997730372,75600,,,,,,,,
1056,nehnutelnosti.sk_4228143,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Agatova,Ano,,32,48.202634200675,17.022502511004,109900,,,,,4 m,,,
1057,nehnutelnosti.sk_3996966,Bratislava II - Vrakuna,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Bucinova,,,42,48.1421623,17.2129002,55000,,,,,,,,
1058,nehnutelnosti.sk_4128823,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Kopcianska 86,,,59,48.112633,17.0910884,103990,1986,1,12,,,,,
1059,nehnutelnosti.sk_3924330,Bratislava V - Jarovce,okres Bratislava,4 izbovy byt,Novostavba,Ovocna,,,110,48.0644695,17.1154053,338700,,3,4,13 m,5 m,,,
1060,nehnutelnosti.sk_3931988,Bratislava III - Nove Mesto,okres Bratislava,5 a viac izbovy byt,Novostavba,Tupeho,Ano,,329,48.1654903,17.1170424,730000,,6,6,,,,,
1061,nehnutelnosti.sk_4231209,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Novostavba,Agatova,,,32,48.2027645,17.0242196,109900,,,,,Ano,,,
1062,nehnutelnosti.sk_4187790,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Lietavska,,,74,48.100263861708,17.104937085157,199000,,4,4,4 m,,1 x,,
1063,nehnutelnosti.sk_4212957,Bratislava V - Jarovce,okres Bratislava,Apartman,Novostavba,Ovocna,,,67,48.064025389257,17.117311699912,201900,,2,4,8 m,,,,
1064,nehnutelnosti.sk_4208989,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Novostavba,Agatova,Ano,,32,48.202634200675,17.022502511004,109000,,,,4 m,,,,
1065,nehnutelnosti.sk_4228137,Bratislava IV - Karlova Ves,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Pupavova,,,46,48.1636214,17.0481638,149990,,,,Ano,,,,
1066,nehnutelnosti.sk_3756271,Bratislava V - Jarovce,okres Bratislava,4 izbovy byt,Novostavba,Ovocna,,,110,48.0644695,17.1154053,333900,,3,4,7 m,3 m,,,
1067,nehnutelnosti.sk_4242042,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,martinengova,Ano,,51,48.158926938102,17.078735013715,154990,,5,5,,,,,
1068,nehnutelnosti.sk_3931992,Bratislava III - Nove Mesto,okres Bratislava,4 izbovy byt,Novostavba,Tupeho,,,157,48.1654903,17.1170424,420000,2004,5,6,,,1 x,,
1069,nehnutelnosti.sk_3755923,Bratislava V - Jarovce,okres Bratislava,4 izbovy byt,Novostavba,Ovocna,,,110,48.0644695,17.1154053,324800,,2,4,,8 m,,,
1070,nehnutelnosti.sk_4242059,Bratislava II - Vrakuna,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Bodvianska,,,50,48.1374713,17.2088935,112000,,2,4,,,,,
1071,nehnutelnosti.sk_4120312,Bratislava V - Jarovce,okres Bratislava,Apartman,Novostavba,Ovocna,,nema,76,48.063699535735,17.11864758076,201900,,2,3,8 m,,,,
1072,nehnutelnosti.sk_3599642,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Pôvodný stav,,,,,48.1108704,17.1115417,140000,,,,,,,,
1073,nehnutelnosti.sk_3651224,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,,,,,48.1979472,17.0327917,95000,,,,,,,,
1074,nehnutelnosti.sk_4242048,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Zahrebska,,,60,48.1561469,17.1160831,,,2,5,,,,,
1075,nehnutelnosti.sk_4208990,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Povazanova,Ano,,38,48.18398530267,17.037198779906,112900,,,,,,,,
1076,nehnutelnosti.sk_4228138,Bratislava IV - Karlova Ves,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Povazanova,,,38,48.18398530267,17.037198779906,112900,,,,,,,,
1077,nehnutelnosti.sk_4242062,Bratislava IV - Dubravka,okres Bratislava,Garsonka,Novostavba,Agatova,Ano,,26,48.2027645,17.0242196,69800,,,8,,,,,
1078,nehnutelnosti.sk_4065714,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Pôvodný stav,Klemensova,,nema,78,48.1433324,17.1189807,248000,,1,,,,,,
1079,nehnutelnosti.sk_4231446,Bratislava IV - Devinska Nova Ves,okres Bratislava,2 izbovy byt,Novostavba,Stefana Kralika,Ano,B,50,48.2048867,16.9836985,168000,2012,2,8,,,,,
1080,nehnutelnosti.sk_4240878,Bratislava III - Nove Mesto,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Racianska,Ano,B,70,48.1808007,17.1291856,187000,,7,11,Ano,,,,
1081,nehnutelnosti.sk_4193086,Bratislava II - Vrakuna,okres Bratislava,2 izbovy byt,Novostavba,,Ano,nema,58,48.1421623,17.2129002,150000,,3,,,,,Ustredne,
1082,nehnutelnosti.sk_4019384,Bratislava II - Vrakuna,okres Bratislava,3 izbovy byt,Novostavba,,,nema,100,48.1421623,17.2129002,195000,,1,1,,,,Lokalne,
1083,nehnutelnosti.sk_4105023,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Sibirska,Ano,nema,63,48.1646542,17.1230078,230000,,5,5,Ano,Ano,,,
1084,nehnutelnosti.sk_4155014,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Cintorinska,,nema,61,48.1470459,17.1188067,215000,,1,,,,,Ustredne,
1085,nehnutelnosti.sk_4197923,Bratislava IV - Dubravka,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Drobneho,,B,53,48.1910216,17.039661,134999,,,,,,,,
1086,nehnutelnosti.sk_4209927,Bratislava I - Stare Mesto,okres Bratislava,1 izbovy byt,Pôvodný stav,,Ano,nema,44,48.1485977,17.107748,214000,,4,,,,,Lokalne,
1087,nehnutelnosti.sk_4189129,Bratislava IV - Dubravka,okres Bratislava,2 izbovy byt,Novostavba,,,,,48.1979472,17.0327917,125000,,,,,,,,
1088,nehnutelnosti.sk_4239326,Bratislava II - Vrakuna,okres Bratislava,3 izbovy byt,Novostavba,Vazska,,nema,81,48.1429935,17.211288,145000,2005,3,4,Ano,,,,
1089,nehnutelnosti.sk_4230007,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Pôvodný stav,Fadruszova,Ano,nema,74,48.1577509,17.0541546,163000,,1,,Ano,,,Ustredne,
1090,nehnutelnosti.sk_4138316,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Novostavba,Pri Hrubej luke,Ano,nema,62,48.1981204,17.0337058,206000,2020,5,7,,Ano,,,
1091,nehnutelnosti.sk_4102318,Bratislava I - Stare Mesto,okres Bratislava,Mezonet,Kompletná rekonštrukcia,Drotarska cesta,Ano,nema,218,48.155947,17.0829511,665000,2020,3,4,,Ano,,,
1092,nehnutelnosti.sk_4152104,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Pôvodný stav,Tranovskeho,,nema,68,48.1934046,17.0250084,156000,,4,4,,Ano,,,
1093,nehnutelnosti.sk_4153011,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,,Ano,nema,76,48.1671524,17.1368484,229000,,3,6,,Ano,,,Ano
1094,nehnutelnosti.sk_4215495,Bratislava II - Podunajske Biskupice,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Geologicka,Ano,nema,53,48.1386651,17.1955671,121900,,3,7,Ano,Ano,,,
1095,nehnutelnosti.sk_4149029,Bratislava IV - Devinska Nova Ves,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Milana Marecka,Ano,nema,79,48.2067712,16.9783987,194990,,7,8,Ano,,,Lokalne,
1096,nehnutelnosti.sk_4222215,Bratislava II - Podunajske Biskupice,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Latoricka,,nema,47,48.1356856,17.2126982,111900,2000,5,5,,,,Ustredne,
1097,nehnutelnosti.sk_4101973,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,,Ano,nema,63,48.1671524,17.1368484,172000,,6,,,Ano,,,
1098,nehnutelnosti.sk_4240880,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Racianska,Ano,B,72,48.1808007,17.1291856,187000,,7,11,Ano,,,,
1099,nehnutelnosti.sk_4240921,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Hanulova,Ano,,65,48.179300662603,17.038601525379,156500,,,,,1 m,,Ustredne,
1100,nehnutelnosti.sk_4204755,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Pecnianska,Ano,nema,65,48.1296158,17.0944858,164000,,2,12,Ano,,,Ustredne,
1101,nehnutelnosti.sk_4242036,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Mileticova,,,43,48.1530697,17.1363562,144500,1954,2,4,,,,Ustredne,
1102,nehnutelnosti.sk_4179742,Bratislava V - Petrzalka,okres Bratislava,Dvojgarsonka,Kompletná rekonštrukcia,Namestie Hraniciarov,Ano,B,44,48.1217216,17.1167312,127700,,,,Ano,,,Ustredne,
1103,nehnutelnosti.sk_4186332,Bratislava II - Vrakuna,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Hnilecka,,,34,48.1404775,17.2132121,98999,,,,,,,,
1104,nehnutelnosti.sk_4220803,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Vietnamska,Ano,nema,68,48.1683428,17.1702281,168000,,3,5,Ano,Ano,,,
1105,nehnutelnosti.sk_4086520,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Ukrajinska,Ano,nema,81,48.1633518,17.1205259,329999,,1,5,,,,Lokalne,
1106,nehnutelnosti.sk_4064859,Bratislava V - Petrzalka,okres Bratislava,1 izbovy byt,Novostavba,Svabinskeho,Ano,nema,34,48.1171352,17.0983538,105000,2006,1,6,Ano,,,,
1107,nehnutelnosti.sk_4109443,Bratislava III - Raca,okres Bratislava,3 izbovy byt,Novostavba,Stupavska,Ano,nema,158,48.2135192,17.1385376,304000,2020,1,3,,Ano,,,
1108,nehnutelnosti.sk_4196624,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Saratovska,,,52,48.1933277,17.0346531,141800,,,,,,,,
1109,nehnutelnosti.sk_4045524,Bratislava III - Nove Mesto,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Ceskoslovenskych parasutistov,,,33,48.1717364,17.1296409,114990,,,,,,,,
1110,nehnutelnosti.sk_4111049,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Lietavska,,,72,48.1002691,17.1048635,157320,,,,,,,,
1111,nehnutelnosti.sk_4167093,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Benadicka,,,77,48.099621,17.1070221,170000,,,,,,,,
1112,nehnutelnosti.sk_4169034,Bratislava V - Petrzalka,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Znievska,,,36,48.1025475,17.1043606,111900,,,,,,,,
1113,nehnutelnosti.sk_4196626,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Belinskeho,,,83,48.1219765,17.1034571,197000,,,,,,,,
1114,nehnutelnosti.sk_4213763,Bratislava II - Podunajske Biskupice,okres Bratislava,3 izbovy byt,Novostavba,Estonska,,,157,48.1431707,17.2020051,199999,,,,,,,,
1115,nehnutelnosti.sk_4238888,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Klemensova 1,,,68,48.145250044656,17.117644472308,256500,,,,,,,,
1116,nehnutelnosti.sk_4198595,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Jasovska,Ano,,74,48.0946122,17.115507,169999,1984,12,12,Ano,,,,
1117,nehnutelnosti.sk_4184982,Bratislava V - Petrzalka,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,,,,44,48.1108704,17.1115417,129900,,,,,,,,
1118,nehnutelnosti.sk_4104359,Bratislava V - Petrzalka,okres Bratislava,1 izbovy byt,Novostavba,Einsteinova,,,37,48.1315166,17.1118978,132900,,,,,,,,
1119,nehnutelnosti.sk_4156675,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Pôvodný stav,Kocelova,,,61,48.1536099,17.131319,189900,,,,,,,,
1120,nehnutelnosti.sk_4176066,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Janka Alexyho,,,76,48.1861067,17.0420717,159990,,,,,,,,
1121,nehnutelnosti.sk_4239772,Bratislava II - Podunajske Biskupice,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Estonska,,B,36,48.1431707,17.2020051,108500,,,,,,,,
1122,nehnutelnosti.sk_4207222,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Nejedleho,,B,53,48.1926572,17.0367045,134999,,,,,,,,
1123,nehnutelnosti.sk_4139862,Bratislava II - Podunajske Biskupice,okres Bratislava,3 izbovy byt,Novostavba,Estonska,,A,65,48.1431707,17.2020051,109999,2020,,,,,,Lokalne,
1124,nehnutelnosti.sk_4157167,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,,,,47,48.1671524,17.1368484,150000,,,,,,,,
1125,nehnutelnosti.sk_4213774,Bratislava II - Podunajske Biskupice,okres Bratislava,4 izbovy byt,Novostavba,Estonska,,,157,48.1431707,17.2020051,199999,,,,,,,,
1126,nehnutelnosti.sk_4166609,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Hranicna,,,43,48.1462371,17.159497,155000,,,,,,,,
1127,nehnutelnosti.sk_4143845,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,,,,160,48.158025,17.085662,720000,,,,,,,,
1128,nehnutelnosti.sk_4121147,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Viglasska,,,71,48.0971377,17.1077653,165000,,,,,,,,
1129,nehnutelnosti.sk_4183592,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Novostavba,Tupeho,,,55,48.1654903,17.1170424,189990,,,,,,,,
1130,nehnutelnosti.sk_4154530,Bratislava III - Nove Mesto,okres Bratislava,4 izbovy byt,Pôvodný stav,Racianska,,,72,48.1800515,17.1289367,189000,,,,,,,,
1131,nehnutelnosti.sk_4139228,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Racianska,,,79,48.1800515,17.1289367,165000,,,,,,,,
1132,nehnutelnosti.sk_4166010,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Pôvodný stav,Zelezniciarska,,,71,48.1570062,17.1098444,185000,,,,,,,,
1133,nehnutelnosti.sk_4240716,Bratislava V - Petrzalka,okres Bratislava,Garsonka,Kompletná rekonštrukcia,topolcianska,,B,37,48.107670691943,17.109460889324,55100,,,,,,,,
1134,nehnutelnosti.sk_4154738,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Pôvodný stav,Sumracna,,,70,48.1587182,17.1693812,179000,,,,,,,,
1135,nehnutelnosti.sk_4242032,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,KARADZICOVA,,,77,48.150101343916,17.125398861662,259700,,2,6,,Ano,,,
1136,nehnutelnosti.sk_4144941,Bratislava II - Ruzinov,okres Bratislava,Garsonka,Čiastočná rekonštrukcia,Kamenarska,,,22,48.1680805,17.1673086,78800,,,,,,,,
1137,nehnutelnosti.sk_4145429,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Kocelova,,,51,48.1536099,17.131319,189000,,,,,,,,
1138,nehnutelnosti.sk_4177471,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Novostavba,Betliarska,Ano,A,83,48.0993428,17.1210879,229999,2020,4,,,,,,
1139,nehnutelnosti.sk_4177158,Bratislava V - Jarovce,okres Bratislava,2 izbovy byt,Novostavba,Smaragdova,,,111,48.0704483,17.1191249,233200,2020,1,,,,,Lokalne,
1140,nehnutelnosti.sk_4177204,Bratislava V - Jarovce,okres Bratislava,2 izbovy byt,Novostavba,Smaragdova,,,100,48.0704483,17.1191249,206800,2020,1,,Ano,,,Lokalne,
1141,nehnutelnosti.sk_4241920,Bratislava V - Jarovce,okres Bratislava,5 a viac izbovy byt,Novostavba,Smaragdova,,A,203,48.0704483,17.1191249,439300,2020,4,4,,,,,
1142,nehnutelnosti.sk_4152524,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,Pod Borikom,Ano,A,203,48.1490671,17.0797408,849000,2020,1,3,,,,,
1143,nehnutelnosti.sk_4140632,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Hurbanovo Namestie,,,76,48.145881305661,17.106814679106,248000,,,,,,,,
1144,nehnutelnosti.sk_4177476,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Betliarska,,A,57,48.0993428,17.1210879,194999,2020,1,,,,,Podlahove,
1145,nehnutelnosti.sk_4177154,Bratislava V - Jarovce,okres Bratislava,2 izbovy byt,Novostavba,Smaragdova,,,98,48.0704483,17.1191249,206800,2020,1,,,,,Lokalne,
1146,nehnutelnosti.sk_4194512,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Ambroseho,,,88,48.116003939735,17.114931080117,209000,,6,7,Ano,,,,
1147,nehnutelnosti.sk_4177427,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Betliarska,,,63,48.0993428,17.1210879,159999,2020,1,,,,,Podlahove,
1148,nehnutelnosti.sk_4177234,Bratislava V - Jarovce,okres Bratislava,5 a viac izbovy byt,Novostavba,Smaragdova,,,170,48.0704483,17.1191249,399900,2020,4,,,,,,
1149,nehnutelnosti.sk_4197337,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Sustekova 5,Ano,nema,76,48.128519613907,17.124646985708,195000,,5,12,5 m,,,,
1150,nehnutelnosti.sk_4177475,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Betliarska,,A,57,48.0993428,17.1210879,189999,2020,1,,,,,Podlahove,
1151,nehnutelnosti.sk_4119646,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Novostavba,Hranicna,Ano,,70,48.1384102,17.1743262,249900,2020,,3,,,,,
1152,nehnutelnosti.sk_4177538,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,Pod Borikom,,A,165,48.1490671,17.0797408,899000,2020,2,3,,,,,
1153,nehnutelnosti.sk_4177237,Bratislava V - Jarovce,okres Bratislava,2 izbovy byt,Novostavba,Smaragdova,,,77,48.0704483,17.1191249,189800,2020,2,,,Ano,,Lokalne,
1154,nehnutelnosti.sk_4237394,Bratislava II - Ruzinov,okres Bratislava,5 a viac izbovy byt,Novostavba,Teslova,Ano,A,178,48.1626363,17.1467165,599000,2020,,,,,,,
1155,nehnutelnosti.sk_4241890,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Pri krizi,,B,38,48.194829,17.0310596,107990,,,,,,,,
1156,nehnutelnosti.sk_4177157,Bratislava V - Jarovce,okres Bratislava,2 izbovy byt,Novostavba,Smaragdova,,,100,48.0704483,17.1191249,206800,2020,1,,,,,Lokalne,
1157,nehnutelnosti.sk_4177517,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,Pod Borikom,Ano,A,227,48.1490671,17.0797408,996000,2020,1,3,,,,,
1158,nehnutelnosti.sk_4177306,Bratislava V - Jarovce,okres Bratislava,5 a viac izbovy byt,Novostavba,Smaragdova,,A,203,48.0704483,17.1191249,439300,2020,4,4,,,,,
1159,nehnutelnosti.sk_4153249,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,Pod Borikom,Ano,A,198,48.1490671,17.0797408,849000,2020,1,3,,,,,
1160,nehnutelnosti.sk_4177156,Bratislava V - Jarovce,okres Bratislava,2 izbovy byt,Novostavba,Smaragdova,,,100,48.0704483,17.1191249,206800,2020,1,,Ano,,,Lokalne,
1161,nehnutelnosti.sk_4241921,Bratislava V - Jarovce,okres Bratislava,5 a viac izbovy byt,Novostavba,Smaragdova,,A,203,48.0704483,17.1191249,429200,2020,4,4,,,,,
1162,nehnutelnosti.sk_3605430,Bratislava V - Petrzalka,okres Bratislava,Apartman,Novostavba,,Ano,A,43,48.1108894,17.1115627,153000,2010,4,,,,,,
1163,nehnutelnosti.sk_4241919,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Slnecnice,,,52,48.0874922,17.1268415,159990,2020,,6,,Ano,,Ustredne,
1164,nehnutelnosti.sk_4177231,Bratislava V - Jarovce,okres Bratislava,5 a viac izbovy byt,Novostavba,Smaragdova,Ano,,203,48.0704483,17.1191249,439300,2020,4,,,,,,
1165,nehnutelnosti.sk_4177472,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Novostavba,Betliarska,,A,83,48.0993428,17.1210879,225000,2020,,,,,,Podlahove,
1166,nehnutelnosti.sk_4239452,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Hlavacikova,Ano,,71,48.1553633,17.0431918,167000,,7,11,Ano,,,,
1167,nehnutelnosti.sk_4241918,Bratislava V - Petrzalka,okres Bratislava,Garsonka,Kompletná rekonštrukcia,Namestie Hraniciarov,Ano,,34,48.121753058875,17.116796365908,106990,1981,7,10,,Ano,,,
1168,nehnutelnosti.sk_4177474,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Betliarska,Ano,A,56,48.0993428,17.1210879,166999,2020,2,,,,,,
1169,nehnutelnosti.sk_4177473,Bratislava V - Petrzalka,okres Bratislava,5 a viac izbovy byt,Novostavba,Sitnianska,Ano,A,125,48.0982672,17.1237774,399999,2020,2,,,,,,
1170,nehnutelnosti.sk_4177469,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Novostavba,Betliarska,Ano,A,100,48.0993428,17.1210879,249999,2020,2,,,,,,
1171,nehnutelnosti.sk_4177470,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Betliarska,,A,56,48.0993428,17.1210879,166999,2020,2,5,,,,,
1172,nehnutelnosti.sk_4224754,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Znievska,,,72,48.12170015,17.09877982508,198000,,,,,,,,
1173,nehnutelnosti.sk_4177155,Bratislava V - Jarovce,okres Bratislava,2 izbovy byt,Novostavba,Smaragdova,,,96,48.0704483,17.1191249,206800,2020,1,,,,,Lokalne,
1174,nehnutelnosti.sk_4061806,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Gundulicova 8,Ano,,58,48.1503274,17.1054843,274800,,2,,,5 m,,,
1175,nehnutelnosti.sk_4177235,Bratislava V - Jarovce,okres Bratislava,5 a viac izbovy byt,Novostavba,Smaragdova,Ano,,170,48.0704483,17.1191249,399900,2020,4,,,,,,
1176,nehnutelnosti.sk_4198209,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,,,,147,48.1496162,17.0990371,,,,,,,,,
1177,nehnutelnosti.sk_4228419,Bratislava III - Nove Mesto,okres Bratislava,5 a viac izbovy byt,Novostavba,Dumbierska,Ano,,212,48.1671304,17.0826794,1335000,2020,5,,Ano,,,,
